UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
RJ,PETRÓPOLIS,2.0,25.0,104.0,185.0,492.0,787.0,375.0,391.0,238.0,453.0,380.0
RJ,PINHEIRAL,0.0,16.0,47.0,173.0,107.0,23.0,0.0,0.0,0.0,18.0,32.0
RJ,PIRAÍ,0.0,0.0,40.0,16.0,37.0,54.0,25.0,23.0,27.0,74.0,53.0
RJ,PORCIÚNCULA,7.0,18.0,1.0,4.0,15.0,12.0,0.0,0.0,0.0,7.0,2.0
RJ,PORTO REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,85.0,27.0
RJ,QUATIS,0.0,0.0,0.0,11.0,72.0,14.0,56.0,50.0,40.0,16.0,52.0
RJ,QUEIMADOS,3.0,2.0,5.0,0.0,1.0,6.0,0.0,4.0,0.0,9.0,64.0
RJ,QUISSAMÃ,0.0,1.0,16.0,20.0,44.0,54.0,44.0,110.0,123.0,66.0,62.0
RJ,RESENDE,12.0,31.0,71.0,120.0,469.0,567.0,429.0,300.0,578.0,340.0,439.0
RJ,RIO BONITO,0.0,5.0,41.0,4.0,5.0,3.0,4.0,25.0,19.0,15.0,1.0
RJ,RIO CLARO,0.0,1.0,11.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
RJ,RIO DAS FLORES,1.0,4.0,8.0,0.0,7.0,3.0,1.0,0.0,0.0,2.0,0.0
RJ,RIO DAS OSTRAS,12.0,18.0,27.0,17.0,19.0,62.0,22.0,10.0,70.0,66.0,53.0
RJ,RIO DE JANEIRO,0.0,5.0,99.0,179.0,205.0,562.0,413.0,536.0,40.0,10.0,14.0
RJ,SANTA MARIA MADALENA,1.0,3.0,5.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0
RJ,SANTO ANTÔNIO DE PÁDUA,21.0,25.0,52.0,36.0,48.0,12.0,0.0,0.0,0.0,4.0,9.0
RJ,SAPUCAIA,0.0,41.0,11.0,21.0,1.0,2.0,15.0,18.0,12.0,4.0,6.0
RJ,SAQUAREMA,0.0,1.0,8.0,21.0,15.0,5.0,34.0,68.0,95.0,73.0,27.0
RJ,SEROPÉDICA,0.0,4.0,39.0,24.0,27.0,41.0,12.0,62.0,114.0,32.0,18.0
RJ,SILVA JARDIM,0.0,3.0,48.0,66.0,248.0,106.0,27.0,13.0,21.0,3.0,12.0
RJ,SUMIDOURO,0.0,11.0,8.0,14.0,39.0,16.0,1.0,3.0,9.0,0.0,2.0
RJ,SÃO FIDÉLIS,0.0,4.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0,11.0,2.0
RJ,SÃO FRANCISCO DE ITABAPOANA,2.0,0.0,1.0,3.0,5.0,1.0,0.0,6.0,8.0,2.0,3.0
RJ,SÃO GONÇALO,0.0,13.0,39.0,37.0,82.0,180.0,192.0,216.0,242.0,508.0,458.0
RJ,SÃO JOSÉ DE UBÁ,0.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,6.0,0.0
RJ,SÃO JOSÉ DO VALE DO RIO PRETO,0.0,6.0,6.0,29.0,1.0,0.0,1.0,1.0,0.0,9.0,4.0
RJ,SÃO JOÃO DA BARRA,3.0,16.0,9.0,11.0,12.0,52.0,50.0,13.0,17.0,19.0,23.0
RJ,SÃO JOÃO DE MERITI,0.0,7.0,25.0,86.0,48.0,126.0,73.0,97.0,448.0,252.0,162.0
RJ,SÃO PEDRO DA ALDEIA,0.0,1.0,23.0,41.0,83.0,158.0,178.0,16.0,13.0,21.0,56.0
RJ,SÃO SEBASTIÃO DO ALTO,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
RJ,TANGUÁ,0.0,7.0,37.0,32.0,7.0,68.0,19.0,0.0,3.0,32.0,42.0
RJ,TERESÓPOLIS,2.0,19.0,7.0,15.0,25.0,199.0,117.0,111.0,106.0,139.0,63.0
RJ,TRAJANO DE MORAES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
RJ,TRÊS RIOS,0.0,34.0,67.0,119.0,139.0,196.0,15.0,40.0,33.0,41.0,89.0
RJ,VALENÇA,20.0,12.0,12.0,18.0,85.0,69.0,32.0,96.0,92.0,74.0,100.0
RJ,VARRE-SAI,0.0,0.0,0.0,1.0,7.0,12.0,1.0,1.0,0.0,0.0,0.0
RJ,VASSOURAS,4.0,4.0,15.0,64.0,44.0,62.0,49.0,57.0,40.0,24.0,46.0
RJ,VOLTA REDONDA,0.0,93.0,209.0,259.0,213.0,188.0,57.0,90.0,275.0,619.0,333.0
