CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
28;SERGIPE;SE;2802809;Indiaroba;02288;1;2802809022881;COMUNIDADE QUILOMBOLA;DESTERRO;00027;COMUNIDADE QUILOMBOLA DESTERRO;;;01420.001228/2005-51;-11.5359402114333;-37.537059969
28;SERGIPE;SE;2800704;Brejo Grande;02306;1;2800704023061;COMUNIDADE QUILOMBOLA;DOM JOSÉ BRANDÃO DE CASTRO;;;;;;-10.4314717082;-36.4662317069
28;SERGIPE;SE;2801306;Capela;02585;1;2801306025851;COMUNIDADE QUILOMBOLA;FAZENDA PIRANGI;00053;COMUNIDADE QUILOMBOLA PIRANGI;171;PIRANGI;01420.000557/2006-66;-10.4869622082;-37.0375075542
28;SERGIPE;SE;2802809;Indiaroba;02625;1;2802809026251;COMUNIDADE QUILOMBOLA;FÉLIX;;;;;;-11.5199264443;-37.510138516
28;SERGIPE;SE;2805802;Riachão do Dantas;02693;1;2805802026931;COMUNIDADE QUILOMBOLA;FORRAS;00003;COMUNIDADE QUILOMBOLA POVOADO FORRAS;;;01420.007121/2014-16;-10.9738360415;-37.9211787201
28;SERGIPE;SE;2801900;Cumbe;02701;1;2801900027011;COMUNIDADE QUILOMBOLA;FORTE;;;168;FORTE;;-10.3796907065175;-37.1374737240337
28;SERGIPE;SE;2803500;Lagarto;03236;1;2803500032361;COMUNIDADE QUILOMBOLA;JOÃO AMAZONAS;00034;AGROVILA DO P.A. JOÃO AMAZONAS;;;;-10.9920996385367;-37.7800505441229
28;SERGIPE;SE;2803401;Japoatã;03348;1;2803401033481;COMUNIDADE QUILOMBOLA;LADEIRAS;00002;COMUNIDADE QUILOMBOLA LADEIRAS;169;LADEIRAS;01420.002953/2005-47;-10.4061137497;-36.7567794093
28;SERGIPE;SE;2805505;Poço Verde;03472;1;2805505034721;COMUNIDADE QUILOMBOLA;LAGOA DO JUNCO;00005;COMUNIDADE QUILOMBOLA LAGOA DO JUNCO;;;01420.000812/2006-71;-10.9271960136;-38.1962549105
28;SERGIPE;SE;2800100;Amparo do São Francisco;03507;1;2800100035071;COMUNIDADE QUILOMBOLA;LAGOA DOS CAMPINHOS;00002;COMUNIDADE QUILOMBOLA LAGOA DOS CAMPINHOS;97;LAGOA DOS CAMPINHOS;01420.000333/2003-10;-10.1547547032924;-36.9005673965
28;SERGIPE;SE;2800100;Amparo do São Francisco;03507;2;2800100035072;COMUNIDADE QUILOMBOLA;LAGOA DOS CAMPINHOS;;;97;LAGOA DOS CAMPINHOS;01420.000333/2003-10;-10.1430081943;-36.9022231901
28;SERGIPE;SE;2807204;Siriri;03534;1;2807204035341;COMUNIDADE QUILOMBOLA;LAGOA GRANDE;00003;LAGOA GRANDE;;;01420.101011/2017-84;-10.636904347;-37.1119699554
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;03690;1;2806305036901;COMUNIDADE QUILOMBOLA;LUZIENSES;;;;;01420.001359/2005-39;-11.3644975693;-37.6207273881
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;03691;1;2806305036911;COMUNIDADE QUILOMBOLA;LUZIENSES - PEDRA FURADA;00017;COMUNIDADE QUILOMBOLA LUZINENSES-PEDRA FURADA;170;LUZIENSE;;-11.3343702810277;-37.4055257555
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;03692;1;2806305036921;COMUNIDADE QUILOMBOLA;LUZIENSES - RUA DA PALHA;00002;COMUNIDADE QUILOMBOLA LUZINENSES-RUA DA PALHA;170;LUZIENSE;;-11.3133301387;-37.4237497526
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;03693;1;2806305036931;COMUNIDADE QUILOMBOLA;LUZIENSES - TABOA DE BAIXO;00010;COMUNIDADE QUILOMBOLA LUZINENSES-TABOA DE BAIXO;170;LUZIENSE;;-11.4295643471;-37.4686807375
28;SERGIPE;SE;2803500;Lagarto;03736;1;2803500037361;COMUNIDADE QUILOMBOLA;MADALENA;00029;COMUNIDADE QUILOMBOLA MADALENA;;;01420.011413/2014-45;-10.978589497325;-37.821998283
28;SERGIPE;SE;2800308;Aracaju;03769;2;2800308037692;COMUNIDADE QUILOMBOLA;MALOCA;;;;;;-10.9101747221;-37.0590353323
28;SERGIPE;SE;2800308;Aracaju;03769;1;2800308037691;COMUNIDADE QUILOMBOLA;MALOCA;00001;COMUNIDADE QUILOMBOLA MALOCA;330;MALOCA;01420.003371/2006-69;-10.9135073647;-37.0606814685
28;SERGIPE;SE;2801207;Canindé de São Francisco;03787;1;2801207037871;COMUNIDADE QUILOMBOLA;MANDACARU I;00006;AGROVILA DO PA MANDACARU I;;;;-9.64225017646848;-37.9331281533234
28;SERGIPE;SE;2805307;Pirambu;03889;1;2805307038891;COMUNIDADE QUILOMBOLA;MARIMBONDO;00001;COMUNIDADE QUILOMBOLA MARIMBONDO;;;01420.000033/2008-37;-10.6682283887;-36.9096278281
