CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
43;RIO GRANDE DO SUL;RS;4318309;São Gabriel;01410;1;4318309014101;COMUNIDADE QUILOMBOLA;CALEIRA;;;;;01420.004821/2014-41;-30.0596739998;-54.265904953
43;RIO GRANDE DO SUL;RS;4303004;Cachoeira do Sul;01423;1;4303004014231;COMUNIDADE QUILOMBOLA;CAMBARÁ;;;245;CAMBARÁ;01420.001693/2005-92;-30.3214520276;-53.2291556121
43;RIO GRANDE DO SUL;RS;4314506;Pinheiro Machado;01544;1;4314506015441;COMUNIDADE QUILOMBOLA;CANDIOTA;;;;;;-31.70476;-53.41922
43;RIO GRANDE DO SUL;RS;4304606;Canoas;01545;1;4304606015451;COMUNIDADE QUILOMBOLA;CANDIOTA;;;117;CHÁCARA DAS ROSAS;01420.002157/2009-38;-29.918322;-51.167973
43;RIO GRANDE DO SUL;RS;4323002;Viamão;01562;1;4323002015621;COMUNIDADE QUILOMBOLA;CANTÃO DAS LOMBAS;00025;COMUNIDADE QUILOMBOLA CANTÃO DAS LOMBAS;487;CANTÃO DAS LOMBAS;;-30.0235943186407;-50.703123410013
43;RIO GRANDE DO SUL;RS;4308458;Fortaleza dos Valos;01589;1;4308458015891;COMUNIDADE QUILOMBOLA;CAPÃO DOS LOPES;;;;;01420.016304/2012-52;-28.8337222222222;-53.2656111111111
43;RIO GRANDE DO SUL;RS;4321352;Tavares;01622;1;4321352016221;COMUNIDADE QUILOMBOLA;CAPOROROCAS;;;;;01420.000247/2010-28;-31.2842872339203;-51.0981752530019
43;RIO GRANDE DO SUL;RS;4312500;Mostardas;01737;1;4312500017371;COMUNIDADE QUILOMBOLA;CASCA;;;163;CASCA;01420.000598/2001-48;-30.5993012950684;-50.5118006932634
43;RIO GRANDE DO SUL;RS;4314407;Pelotas;01862;1;4314407018621;COMUNIDADE QUILOMBOLA;CERRITO ALEGRE;00009;COMUNIDADE QUILOMBOLA CERRITO ALEGRE;;;01420.103536/2018-35;-31.5713397358;-52.3560051654
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;01864;1;4304507018641;COMUNIDADE QUILOMBOLA;CERRO DA BONECA;;;;;01420.000531/2012-66;-31.4234630137;-52.8102878244
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;01865;1;4304507018651;COMUNIDADE QUILOMBOLA;CERRO DA VIGÍLIA;;;;;01420.003123/2009-61;-31.0181481526;-52.7844588678
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;01866;1;4304507018661;COMUNIDADE QUILOMBOLA;CERRO DAS VELHAS;;;;;01420.002166/2009-29;-30.9767977497;-52.3265800254
43;RIO GRANDE DO SUL;RS;4318309;São Gabriel;01867;1;4318309018671;COMUNIDADE QUILOMBOLA;CERRO DO OURO;;;;;;-30.51128;-54.08962
43;RIO GRANDE DO SUL;RS;4302808;Caçapava do Sul;01868;1;4302808018681;COMUNIDADE QUILOMBOLA;CERRO VERMELHO;;;;;;-30.66907;-53.5171
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;01878;1;4314902018781;COMUNIDADE QUILOMBOLA;CHÁCARA BARRETO;;;;;01420.000367/2006-49;-29.9721666666667;-51.2234722222222
43;RIO GRANDE DO SUL;RS;4321105;Tapes;01880;1;4321105018801;COMUNIDADE QUILOMBOLA;CHÁCARA DA CRUZ;00002;COMUNIDADE QUILOMBOLA CHÁCARA DA CRUZ;;;01420.003692/2014-73;-30.6676220276;-51.3972503766
43;RIO GRANDE DO SUL;RS;4304606;Canoas;01881;1;4304606018811;COMUNIDADE QUILOMBOLA;CHÁCARA DAS ROSAS;;;;;;-29.9182113817;-51.1680406219
43;RIO GRANDE DO SUL;RS;4304358;Candiota;01978;1;4304358019781;COMUNIDADE QUILOMBOLA;COMPANHEIROS;00005;COMUNIDADE QUILOMBOLA CANDIOTA;;;;-31.7047899859;-53.8693066556
43;RIO GRANDE DO SUL;RS;4309001;Giruá;02058;1;4309001020581;COMUNIDADE QUILOMBOLA;CORREA;;;;;01420.001268/2010-61;-27.8894615676012;-54.3467241433411
43;RIO GRANDE DO SUL;RS;4311502;Lavras do Sul;02060;1;4311502020601;COMUNIDADE QUILOMBOLA;CORREDOR DOS MUNHÓS;;;;;01420.008703/2013-21;-30.920685203599;-53.9479074463614
43;RIO GRANDE DO SUL;RS;4304671;Capivari do Sul;02125;1;4304671021251;COMUNIDADE QUILOMBOLA;COSTA DA LAGOA;00004;COMUNIDADE QUILOMBOLA COSTA DA LAGOA;358;COSTA DA LAGOA;01420.001967/2006-24;-30.2049949303;-50.5285461978
43;RIO GRANDE DO SUL;RS;4304671;Capivari do Sul;02125;2;4304671021252;COMUNIDADE QUILOMBOLA;COSTA DA LAGOA;;;;;;-30.2064067496;-50.4973105226
43;RIO GRANDE DO SUL;RS;4308458;Fortaleza dos Valos;02127;1;4308458021271;COMUNIDADE QUILOMBOLA;COSTANEIRA;;;;;01420.012681/2014-84;-28.7705390693;-53.2173444756
43;RIO GRANDE DO SUL;RS;4318804;São Lourenço do Sul;02136;1;4318804021361;COMUNIDADE QUILOMBOLA;COXILHA NEGRA;;;;;01420.002170/2009-97;-31.2431597081;-52.1792451417
43;RIO GRANDE DO SUL;RS;4315701;Rio Pardo;02157;1;4315701021571;COMUNIDADE QUILOMBOLA;CRUZ ALTA;00003;COMINIDADE QUILOMBOLA CRUZALTINHA;;;01420.013396/2014-81;-29.9554322497;-52.5801873628
43;RIO GRANDE DO SUL;RS;4315701;Rio Pardo;02162;1;4315701021621;COMUNIDADE QUILOMBOLA;CRUZALTINHA I;00004;COMUNIDADE QUILOMBOLA CRUZALTINHA I;;;;-29.9555470930882;-52.5677751857532
43;RIO GRANDE DO SUL;RS;4314605;Piratini;02313;1;4314605023131;COMUNIDADE QUILOMBOLA;DONA GERALDINA;;;;;;-31.4403022082;-53.095266139
43;RIO GRANDE DO SUL;RS;4305124;Cerrito;02340;1;4305124023401;COMUNIDADE QUILOMBOLA;EMÍLIA DE MORAES;;;;;01420.101084/2018-57;-31.7187280137;-52.8349903452
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;02431;1;4304507024311;COMUNIDADE QUILOMBOLA;ESTÂNCIA DA FIGUEIRA;;;;;01420.002175/2009-10;-31.1419587693567;-52.4828605932621
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;02492;1;4314902024921;COMUNIDADE QUILOMBOLA;FAMÍLIA DE OURO;;;;;;-30.0948491387;-51.1333458186
43;RIO GRANDE DO SUL;RS;4321832;Três Forquilhas;02493;1;4321832024931;COMUNIDADE QUILOMBOLA;FAMÍLIA DE TRÊS FORQUILHAS;00001;COMUNIDADE QUILOMBOLA FAMÍLIAS DE TRÊS FORQUILHAS;;;01420.000583/2009-37;-29.5027614859;-50.058895752
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;02494;1;4314902024941;COMUNIDADE QUILOMBOLA;FAMÍLIA FIDÉLIX;00010;COMUNIDADE QUILOMBOLA FAMÍLIA FIDELIX;352;FAMÍLIA FIDÉLIX;01420.000123/2007-47;-30.0450500776;-51.2162079431
