UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PI,CARIDADE DO PIAUÍ,0.0,0.0,0.0,7.0,5.0,4.0,4.0,0.0,0.0,1.0,5.0
PI,CASTELO DO PIAUÍ,6.0,0.0,5.0,32.0,41.0,57.0,45.0,31.0,40.0,40.0,8.0
PI,CAXINGÓ,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
PI,COCAL,0.0,17.0,49.0,108.0,85.0,77.0,77.0,45.0,30.0,34.0,24.0
PI,COCAL DE TELHA,1.0,9.0,30.0,15.0,17.0,14.0,3.0,35.0,10.0,5.0,1.0
PI,COCAL DOS ALVES,0.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,180.0
PI,COIVARAS,0.0,1.0,2.0,1.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0
PI,COLÔNIA DO GURGUÉIA,0.0,1.0,0.0,15.0,13.0,5.0,2.0,0.0,5.0,1.0,0.0
PI,COLÔNIA DO PIAUÍ,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
PI,CONCEIÇÃO DO CANINDÉ,0.0,1.0,1.0,2.0,8.0,8.0,1.0,1.0,2.0,0.0,3.0
PI,CORONEL JOSÉ DIAS,0.0,1.0,2.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0
PI,CORRENTE,0.0,40.0,43.0,58.0,30.0,22.0,26.0,14.0,21.0,30.0,32.0
PI,CRISTALÂNDIA DO PIAUÍ,0.0,0.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0
PI,CRISTINO CASTRO,0.0,9.0,53.0,43.0,158.0,12.0,5.0,5.0,0.0,5.0,8.0
PI,CURIMATÁ,0.0,5.0,8.0,8.0,26.0,23.0,11.0,0.0,0.0,0.0,1.0
PI,CURRAIS,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,CURRAL NOVO DO PIAUÍ,0.0,0.0,0.0,8.0,3.0,16.0,4.0,0.0,0.0,2.0,1.0
PI,CURRALINHOS,0.0,4.0,2.0,6.0,0.0,2.0,8.0,2.0,0.0,0.0,1.0
PI,DEMERVAL LOBÃO,0.0,0.0,11.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0
PI,DIRCEU ARCOVERDE,9.0,23.0,13.0,2.0,3.0,10.0,0.0,1.0,42.0,1.0,1.0
PI,DOM EXPEDITO LOPES,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
PI,DOM INOCÊNCIO,0.0,1.0,0.0,3.0,4.0,175.0,152.0,133.0,2.0,0.0,6.0
PI,DOMINGOS MOURÃO,0.0,1.0,10.0,9.0,63.0,51.0,26.0,11.0,29.0,9.0,0.0
PI,ELESBÃO VELOSO,0.0,0.0,5.0,9.0,6.0,27.0,30.0,72.0,9.0,30.0,9.0
PI,ELISEU MARTINS,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PI,ESPERANTINA,0.0,114.0,525.0,418.0,350.0,238.0,71.0,78.0,45.0,13.0,20.0
PI,FARTURA DO PIAUÍ,0.0,7.0,13.0,2.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0
PI,FLORES DO PIAUÍ,0.0,2.0,2.0,3.0,1.0,5.0,2.0,3.0,10.0,12.0,3.0
PI,FLORESTA DO PIAUÍ,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
PI,FLORIANO,30.0,40.0,65.0,54.0,79.0,52.0,94.0,149.0,198.0,61.0,33.0
PI,FRANCINÓPOLIS,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0
PI,FRANCISCO AYRES,0.0,0.0,0.0,16.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0
PI,FRANCISCO MACEDO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
PI,FRANCISCO SANTOS,0.0,3.0,3.0,5.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0
PI,FRONTEIRAS,1.0,1.0,43.0,94.0,9.0,13.0,0.0,9.0,0.0,5.0,1.0
PI,GEMINIANO,0.0,0.0,0.0,3.0,0.0,2.0,3.0,9.0,2.0,5.0,0.0
PI,GILBUÉS,13.0,3.0,0.0,15.0,11.0,17.0,13.0,1.0,1.0,6.0,9.0
PI,GUADALUPE,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0
PI,GUARIBAS,0.0,65.0,22.0,0.0,11.0,5.0,0.0,12.0,12.0,10.0,0.0
PI,HUGO NAPOLEÃO,0.0,0.0,7.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
PI,ILHA GRANDE,0.0,0.0,3.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0
PI,INHUMA,6.0,29.0,123.0,109.0,77.0,72.0,29.0,22.0,13.0,19.0,30.0
PI,IPIRANGA DO PIAUÍ,0.0,53.0,38.0,109.0,74.0,84.0,52.0,72.0,51.0,65.0,64.0
PI,ISAÍAS COELHO,0.0,0.0,6.0,4.0,13.0,57.0,30.0,24.0,1.0,1.0,2.0
PI,ITAINÓPOLIS,0.0,0.0,2.0,42.0,10.0,5.0,0.0,6.0,1.0,2.0,23.0
PI,ITAUEIRA,11.0,22.0,16.0,20.0,60.0,44.0,26.0,2.0,0.0,0.0,0.0
PI,JACOBINA DO PIAUÍ,1.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,2.0,8.0,9.0
PI,JAICÓS,0.0,1.0,30.0,86.0,39.0,32.0,3.0,21.0,3.0,5.0,9.0
PI,JARDIM DO MULATO,0.0,0.0,33.0,11.0,27.0,7.0,1.0,0.0,0.0,0.0,4.0
PI,JATOBÁ DO PIAUÍ,0.0,0.0,0.0,53.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0
