CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
32;ESPÍRITO SANTO;ES;3204906;São Mateus;06223;1;3204906062231;COMUNIDADE QUILOMBOLA;SÃO DOMINGOS DE ITAUNINHAS;00020;COMUNIDADE QUILOMBOLA CACIMBA E SÃO DOMINGOS;;;01420.002150/2005-92;-18.5550380415;-40.104200587
32;ESPÍRITO SANTO;ES;3204906;São Mateus;06223;2;3204906062232;COMUNIDADE QUILOMBOLA;SÃO DOMINGOS DE ITAUNINHAS;;;;;01420.002127/2006-89;-18.5815333193;-40.1413016519
32;ESPÍRITO SANTO;ES;3204906;São Mateus;06256;1;3204906062561;COMUNIDADE QUILOMBOLA;SÃO FRANCISCO DE ASSIS;00016;COMUNIDADE QUILOMBOLA MATA SEDE;;;;-18.6974310553;-40.1093010705
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;06335;1;3201605063351;COMUNIDADE QUILOMBOLA;SÃO JORGE;;;;;01420.002077/2005-59;-18.4380550693;-39.9302887786
32;ESPÍRITO SANTO;ES;3204906;São Mateus;06336;1;3204906063361;COMUNIDADE QUILOMBOLA;SÃO JORGE;00024;COMUNIDADE QUILOMBOLA SÃO JORGE;243;SÃO JORGE;01420.002077/2005-59;-18.6399099356305;-39.924733378
32;ESPÍRITO SANTO;ES;3204906;São Mateus;06336;2;3204906063362;COMUNIDADE QUILOMBOLA;SÃO JORGE;;;243;SÃO JORGE;01420.002077/2005-59;-18.6832641109;-39.8695770833
32;ESPÍRITO SANTO;ES;3204906;São Mateus;06382;2;3204906063822;COMUNIDADE QUILOMBOLA;SÃO JOSÉ DAS CACIMBAS;;;;;;-18.5376574998;-40.0952577225
32;ESPÍRITO SANTO;ES;3204906;São Mateus;06382;1;3204906063821;COMUNIDADE QUILOMBOLA;SÃO JOSÉ DAS CACIMBAS;;;;;;-18.5408291249;-40.0808820818
32;ESPÍRITO SANTO;ES;3202504;Ibiraçu;06467;1;3202504064671;COMUNIDADE QUILOMBOLA;SÃO PEDRO;;;151;SÃO PEDRO;;-19.8590753162919;-40.4794059834692
32;ESPÍRITO SANTO;ES;3202207;Fundão;06472;1;3202207064721;COMUNIDADE QUILOMBOLA;SÃO PEDRO;;;151;SÃO PEDRO;;-19.8838853463814;-40.4794440582426
32;ESPÍRITO SANTO;ES;3202504;Ibiraçu;06467;2;3202504064672;COMUNIDADE QUILOMBOLA;SÃO PEDRO;;;151;SÃO PEDRO;;-19.8372766311515;-40.5042560769188
32;ESPÍRITO SANTO;ES;3202504;Ibiraçu;06467;3;3202504064673;COMUNIDADE QUILOMBOLA;SÃO PEDRO;;;151;SÃO PEDRO;01420.000268/2006-67;-19.8478120153;-40.4853882007
32;ESPÍRITO SANTO;ES;3204906;São Mateus;06711;1;3204906067111;COMUNIDADE QUILOMBOLA;SERRARIA;;;;;01420.000167/2006-96;-18.6571388192;-40.1262120214
32;ESPÍRITO SANTO;ES;3203106;Jerônimo Monteiro;06843;1;3203106068431;COMUNIDADE QUILOMBOLA;SÍTIO DOS CRIOULOS;00001;COMUNIDADE QUILOMBOLA SÍTIO DOS CRIOULOS;;;01420.005547/2015-16;-20.8004804304;-41.408723083
32;ESPÍRITO SANTO;ES;3204500;Santa Leopoldina;07329;1;3204500073291;COMUNIDADE QUILOMBOLA;UNIDOS DO RETIRO;00001;BARRA DO MANGARAÍ;149;RETIRO;;-20.1581663748;-40.4588967342
32;ESPÍRITO SANTO;ES;3204906;São Mateus;07590;1;3204906075901;COMUNIDADE QUILOMBOLA;VILLAJES;;;243;SÃO JORGE;;-18.6836734999;-39.8691464313
