UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PA,IRITUIA,0.0,1.0,1.0,6.0,13.0,43.0,73.0,72.0,65.0,63.0,68.0
PA,ITAITUBA,1.0,42.0,27.0,49.0,241.0,264.0,155.0,214.0,137.0,189.0,275.0
PA,ITUPIRANGA,88.0,36.0,13.0,32.0,9.0,47.0,45.0,40.0,22.0,29.0,32.0
PA,JACAREACANGA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,JACUNDÁ,0.0,40.0,54.0,42.0,13.0,48.0,46.0,37.0,40.0,32.0,18.0
PA,JURUTI,2.0,4.0,6.0,2.0,5.0,2.0,38.0,85.0,64.0,137.0,350.0
PA,LIMOEIRO DO AJURU,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,3.0
PA,MAGALHÃES BARATA,0.0,0.0,0.0,3.0,6.0,9.0,2.0,3.0,7.0,3.0,7.0
PA,MARABÁ,0.0,0.0,7.0,34.0,67.0,129.0,202.0,94.0,137.0,144.0,137.0
PA,MARACANÃ,0.0,0.0,0.0,3.0,7.0,9.0,2.0,3.0,4.0,12.0,4.0
PA,MARAPANIM,0.0,3.0,11.0,10.0,5.0,11.0,40.0,87.0,58.0,40.0,63.0
PA,MARITUBA,0.0,6.0,11.0,51.0,58.0,133.0,117.0,207.0,138.0,145.0,288.0
PA,MEDICILÂNDIA,0.0,2.0,16.0,206.0,26.0,10.0,13.0,0.0,2.0,4.0,1.0
PA,MELGAÇO,0.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,0.0,4.0,27.0
PA,MOCAJUBA,1.0,6.0,8.0,15.0,24.0,10.0,20.0,11.0,17.0,11.0,56.0
PA,MOJU,0.0,0.0,11.0,15.0,9.0,3.0,9.0,4.0,14.0,34.0,29.0
PA,MOJUÍ DOS CAMPOS,0.0,0.0,0.0,1.0,1.0,1.0,3.0,7.0,5.0,14.0,9.0
PA,MONTE ALEGRE,0.0,1.0,2.0,1.0,4.0,11.0,12.0,5.0,4.0,5.0,7.0
PA,MUANÁ,0.0,6.0,10.0,1.0,4.0,4.0,1.0,9.0,0.0,5.0,6.0
PA,MÃE DO RIO,17.0,20.0,16.0,19.0,38.0,51.0,67.0,38.0,25.0,22.0,35.0
PA,NOVA ESPERANÇA DO PIRIÁ,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
PA,NOVA IPIXUNA,3.0,21.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
PA,NOVA TIMBOTEUA,0.0,17.0,5.0,2.0,3.0,1.0,4.0,7.0,0.0,2.0,1.0
