UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ES,SANTA LEOPOLDINA,0.0,4.0,0.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0
ES,SANTA MARIA DE JETIBÁ,4.0,28.0,27.0,61.0,62.0,138.0,102.0,15.0,9.0,3.0,2.0
ES,SANTA TERESA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
ES,SERRA,40.0,18.0,38.0,86.0,132.0,180.0,81.0,11.0,3.0,152.0,195.0
ES,SOORETAMA,0.0,1.0,2.0,1.0,3.0,3.0,9.0,5.0,1.0,0.0,0.0
ES,SÃO DOMINGOS DO NORTE,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,SÃO GABRIEL DA PALHA,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
ES,SÃO JOSÉ DO CALÇADO,0.0,1.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
ES,SÃO MATEUS,0.0,0.0,0.0,26.0,57.0,110.0,45.0,87.0,9.0,19.0,26.0
ES,VARGEM ALTA,0.0,9.0,19.0,5.0,10.0,14.0,10.0,1.0,0.0,2.0,0.0
ES,VENDA NOVA DO IMIGRANTE,0.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
ES,VIANA,0.0,0.0,0.0,7.0,14.0,58.0,18.0,17.0,3.0,0.0,0.0
ES,VILA PAVÃO,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
ES,VILA VALÉRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ES,VILA VELHA,0.0,37.0,26.0,27.0,277.0,613.0,320.0,111.0,27.0,289.0,266.0
ES,ÁGUA DOCE DO NORTE,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
ES,ÁGUIA BRANCA,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
