UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
SP,ANHEMBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
SP,ANHUMAS,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,4.0,2.0
SP,APARECIDA,0.0,0.0,10.0,38.0,25.0,32.0,73.0,58.0,64.0,77.0,45.0
SP,APARECIDA D'OESTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SP,APIAÍ,0.0,1.0,26.0,6.0,1.0,48.0,43.0,19.0,1.0,34.0,53.0
SP,ARAMINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SP,ARANDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SP,ARAPEÍ,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
SP,ARARAQUARA,64.0,14.0,27.0,32.0,27.0,11.0,7.0,1.0,0.0,49.0,72.0
SP,ARARAS,0.0,0.0,0.0,22.0,69.0,91.0,29.0,9.0,74.0,149.0,117.0
SP,ARAÇARIGUAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
SP,ARAÇATUBA,10.0,1.0,4.0,185.0,400.0,311.0,196.0,219.0,241.0,64.0,0.0
SP,ARAÇOIABA DA SERRA,0.0,0.0,0.0,0.0,16.0,23.0,18.0,2.0,0.0,17.0,51.0
SP,ARCO-ÍRIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
SP,AREALVA,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0
SP,AREIAS,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
SP,AREIÓPOLIS,0.0,0.0,0.0,5.0,6.0,2.0,2.0,0.0,1.0,2.0,0.0
SP,ARIRANHA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,ARTUR NOGUEIRA,0.0,0.0,13.0,60.0,104.0,49.0,67.0,194.0,251.0,138.0,235.0
SP,ARUJÁ,3.0,1.0,6.0,2.0,9.0,7.0,2.0,0.0,0.0,47.0,50.0
SP,ASPÁSIA,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SP,ASSIS,0.0,7.0,22.0,17.0,40.0,3.0,0.0,0.0,0.0,36.0,84.0
SP,ATIBAIA,0.0,38.0,24.0,56.0,83.0,88.0,7.0,4.0,2.0,95.0,117.0
SP,AURIFLAMA,3.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0
SP,AVANHANDAVA,0.0,1.0,7.0,13.0,34.0,19.0,4.0,20.0,31.0,17.0,14.0
SP,AVARÉ,0.0,2.0,11.0,25.0,132.0,81.0,57.0,17.0,4.0,23.0,18.0
SP,AVAÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SP,BADY BASSITT,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,8.0
SP,BALBINOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SP,BANANAL,0.0,1.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,8.0,7.0
SP,BARBOSA,1.0,0.0,0.0,0.0,18.0,12.0,21.0,42.0,81.0,37.0,6.0
SP,BARIRI,0.0,19.0,61.0,62.0,71.0,93.0,55.0,66.0,109.0,178.0,150.0
SP,BARRA BONITA,0.0,16.0,31.0,31.0,17.0,3.0,9.0,11.0,9.0,2.0,2.0
SP,BARRA DO CHAPÉU,0.0,0.0,0.0,0.0,5.0,30.0,31.0,29.0,1.0,17.0,12.0
SP,BARRA DO TURVO,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
SP,BARRETOS,0.0,5.0,34.0,22.0,37.0,61.0,46.0,39.0,108.0,82.0,31.0
SP,BARRINHA,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SP,BARUERI,0.0,11.0,56.0,42.0,25.0,14.0,11.0,0.0,13.0,13.0,0.0
