CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
21;MARANHÃO;MA;2102101;Brejo;00190;1;2102101001901;COMUNIDADE QUILOMBOLA;ALTO BONITO;00022;COMUNIDADE QUILOMBOLA ALTO BONITO;385;ALTO BONITO;01420.000279/2008-17;-3.7581462253159;-42.7457925605
21;MARANHÃO;MA;2108306;Penalva;00191;2;2108306001912;COMUNIDADE QUILOMBOLA;ALTO BONITO;;;;;01420.004772/2013-65;-3.23832158329;-45.1742320969
21;MARANHÃO;MA;2108306;Penalva;00191;1;2108306001911;COMUNIDADE QUILOMBOLA;ALTO BONITO;00071;COMUNIDADE QUILOMBOLA ALTO BONITO;;;01420.004772/2013-65;-3.22735750454623;-45.1656000229999
21;MARANHÃO;MA;2105401;Itapecuru Mirim;00213;1;2105401002131;COMUNIDADE QUILOMBOLA;ALTO DE PEDRA;00117;COMUNIDADE QUILOMBOLA ALTO DE PEDRA;;;;-3.23097934717;-44.1130318741
21;MARANHÃO;MA;2107456;Olinda Nova do Maranhão;00214;1;2107456002141;COMUNIDADE QUILOMBOLA;ALTO DE PEDRA;00006;COMUNIDADE QUILOMBLA ALTO DE PEDRA;;;;-2.94225968052;-45.0801136379
21;MARANHÃO;MA;2106508;Matinha;00215;1;2106508002151;COMUNIDADE QUILOMBOLA;ALTO DE PEDRA;00005;ALTO DE PEDRA;;;01420.014656/2015-16;-2.94311044441;-45.0834566534
21;MARANHÃO;MA;2108603;Pinheiro;00227;1;2108603002271;COMUNIDADE QUILOMBOLA;ALTO DOS PRETOS;00048;COMUNIDADE QUILOMBOLA ALTO DOS PRETOS;;;01420.003971/2012-75;-2.55304330551;-45.1443800129
21;MARANHÃO;MA;2105401;Itapecuru Mirim;00228;1;2105401002281;COMUNIDADE QUILOMBOLA;ALTO ESPERANÇA;;;;;;-3.27357545827;-44.0806907065
21;MARANHÃO;MA;2111508;São Mateus do Maranhão;00232;1;2111508002321;COMUNIDADE QUILOMBOLA;ALTO GRANDE;00018;COMUNIDADE QUILOMBOLA ALTO GRANDE;;;01420.103268/2018-51;-3.94352959714;-44.3632252065
21;MARANHÃO;MA;2109601;Rosário;00243;1;2109601002431;COMUNIDADE QUILOMBOLA;ALTO PIQUIZEIRO;;;;;;-2.95998626384;-44.2026529014
21;MARANHÃO;MA;2107209;Nina Rodrigues;00252;1;2107209002521;COMUNIDADE QUILOMBOLA;AMAPÁ DOS CATARINOS;00009;COMUNIDADE QUILOMBOLA AMAPÁ DOS CATARINOS;;;01420.002611/2011-75;-3.38961237496;-43.8059377212
21;MARANHÃO;MA;2107209;Nina Rodrigues;00253;1;2107209002531;COMUNIDADE QUILOMBOLA;AMAPÁ DOS LUCINDOS;00008;COMUNIDADE QUILOMBOLA AMAPÁ DOS LUCINDOS;;;01420.005951/2014-09;-3.31117293051;-43.827421182
21;MARANHÃO;MA;2106805;Mirinzal;00273;1;2106805002731;COMUNIDADE QUILOMBOLA;ANAJA;;;;;;-2.06918330553;-44.7871175003
21;MARANHÃO;MA;2106409;Mata Roma;00274;1;2106409002741;COMUNIDADE QUILOMBOLA;ANAJÁ;00040;COMUNIDADE QUILOMBOLA ANAJA;;;;-3.67357184718;-43.2976804573
21;MARANHÃO;MA;2103109;Cedral;00275;1;2103109002751;COMUNIDADE QUILOMBOLA;ANAJÁ;00014;COMUNIDADE QUILOMBOLA ANAJÁ;;;01420.100589/2023-61;-1.9853127222;-44.7060423467
21;MARANHÃO;MA;2101004;Arari;00276;1;2101004002761;COMUNIDADE QUILOMBOLA;ANAJATUBA;;;;;;-3.45574873608;-44.7741486387
21;MARANHÃO;MA;2105104;Icatu;00277;1;2105104002771;COMUNIDADE QUILOMBOLA;ANAJATUBA;;;;;;-2.72488779158;-43.8658625721
21;MARANHÃO;MA;2106409;Mata Roma;00278;1;2106409002781;COMUNIDADE QUILOMBOLA;ANANAS;00044;COMUNIDADE QUILOMBOLA ANANAS;;;;-3.67252290654091;-43.3049754553114
21;MARANHÃO;MA;2105104;Icatu;00279;1;2105104002791;COMUNIDADE QUILOMBOLA;ANANÁS;00024;COMUNIDADE QUILOMBOLA ANANÁS;;;01420.000528/2010-81;-2.6463795694;-43.9476638628
21;MARANHÃO;MA;2108603;Pinheiro;00283;1;2108603002831;COMUNIDADE QUILOMBOLA;ANDIROBAL;;;;;;-2.50701480554;-45.21015875
21;MARANHÃO;MA;2109205;Presidente Juscelino;00285;1;2109205002851;COMUNIDADE QUILOMBOLA;ANDIROBAL;00030;COMUNIDADE QUILOMBOLA ANDIROBAL;;;;-2.98679672218;-44.120167819
21;MARANHÃO;MA;2109304;Presidente Vargas;00286;1;2109304002861;COMUNIDADE QUILOMBOLA;ANDIROBAL;;;;;;-3.47810799999;-44.075365
21;MARANHÃO;MA;2111300;São Luís;00287;1;2111300002871;COMUNIDADE QUILOMBOLA;ANDIROBAL;;;;;01420.100385/2021-69;-2.631639;-44.346807
21;MARANHÃO;MA;2100204;Alcântara;00291;1;2100204002911;COMUNIDADE QUILOMBOLA;ANEL CONTORNO;;;;;;-2.40016119443;-44.4127841528
21;MARANHÃO;MA;2103125;Central do Maranhão;00294;1;2103125002941;COMUNIDADE QUILOMBOLA;ANGELIM;00004;COMUNIDADE QUILOMBOLA ANGELIM;;;01420.000650/2010-57;-2.2802164583;-44.9152888469
21;MARANHÃO;MA;2106904;Monção;00328;1;2106904003281;COMUNIDADE QUILOMBOLA;ANINGAL;00047;COMUNIDADE QUILOMBOLA ANGICAL;;;;-3.57588004165;-45.3574197361
21;MARANHÃO;MA;2111706;São Vicente Ferrer;00329;1;2111706003291;COMUNIDADE QUILOMBOLA;ANINGAL;;;;;01420.101082/2017-87;-2.90715818046;-44.8310832479
21;MARANHÃO;MA;2108256;Pedro do Rosário;00333;1;2108256003331;COMUNIDADE QUILOMBOLA;ANTA;;;;;;-2.90960209716;-45.3254216528
21;MARANHÃO;MA;2101301;Bacuri;00337;1;2101301003371;COMUNIDADE QUILOMBOLA;ANTIGO SANTO ANTONIO;00054;COMUNIDADE QUILOMBOLA ANTIGO SANTO ANTONIO;;;;-1.68301280318175;-45.0462792992243
21;MARANHÃO;MA;2106508;Matinha;00345;1;2106508003451;COMUNIDADE QUILOMBOLA;AQUIRI;;;;;;-3.11773351384;-45.0590714874
21;MARANHÃO;MA;2106805;Mirinzal;00365;1;2106805003651;COMUNIDADE QUILOMBOLA;ARANHA;;;;;;-2.06728986109;-44.7949900005
21;MARANHÃO;MA;2109809;Santa Helena;00367;1;2109809003671;COMUNIDADE QUILOMBOLA;ARANHA;00038;COMUNIDADE QUILOMBOLA ARANHA;;;01420.010355/2013-51;-2.13245827775;-45.0505360005
