CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
17;TOCANTINS;TO;1713957;Muricilândia;02316;1;1713957023161;COMUNIDADE QUILOMBOLA;DONA JUSCELINA;;;;;01420.002412/2009-42;-7.1467228052;-48.608628446
17;TOCANTINS;TO;1702406;Arraias;02569;1;1702406025691;COMUNIDADE QUILOMBOLA;FAZENDA LAGOA DOS PATOS E FAZENDA KAAGADOS;;;;;01420.000745/2014-02;-12.6258816388;-46.8477383333
17;TOCANTINS;TO;1712702;Mateiros;02686;1;1712702026861;COMUNIDADE QUILOMBOLA;FORMIGA;;;;;01420.001779/2009-49;-10.3358276666;-46.5185038048
17;TOCANTINS;TO;1707702;Filadélfia;02854;1;1707702028541;COMUNIDADE QUILOMBOLA;GROTÃO;;;138;GROTÃO;01420.003053/2008-60;-7.62698497211;-47.9534099698
17;TOCANTINS;TO;1702208;Araguatins;02986;1;1702208029861;COMUNIDADE QUILOMBOLA;ILHA DE SÃO VICENTE;;;;;01420.006334/2010-99;-5.64437088884;-48.127894737
17;TOCANTINS;TO;1716208;Paranã;03320;1;1716208033201;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;;-12.6170624304;-47.8697593463
17;TOCANTINS;TO;1702406;Arraias;03326;1;1702406033261;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;;-12.9196003333;-46.9534861944
17;TOCANTINS;TO;1716208;Paranã;03331;2;1716208033312;COMUNIDADE QUILOMBOLA;KALUNGA DO MIMOSO;;;;;;-12.6166010276;-47.8706100571
17;TOCANTINS;TO;1702406;Arraias;03332;2;1702406033322;COMUNIDADE QUILOMBOLA;KALUNGA DO MIMOSO;;;;;;-12.9286565553;-46.9437348297
17;TOCANTINS;TO;1716208;Paranã;03331;1;1716208033311;COMUNIDADE QUILOMBOLA;KALUNGA DO MIMOSO;;;140;KALUNGA DO MIMOSO;;-13.0900996388;-47.5724435833
17;TOCANTINS;TO;1702406;Arraias;03332;1;1702406033321;COMUNIDADE QUILOMBOLA;KALUNGA DO MIMOSO;;;140;KALUNGA DO MIMOSO;;-13.2044620066;-47.3523341769
17;TOCANTINS;TO;1718006;Porto Alegre do Tocantins;03358;1;1718006033581;COMUNIDADE QUILOMBOLA;LAGINHA;;;;;01420.002384/2005-30;-11.6069904025;-47.0510490904
17;TOCANTINS;TO;1718006;Porto Alegre do Tocantins;03358;2;1718006033582;COMUNIDADE QUILOMBOLA;LAGINHA;;;;;01420.002384/2005-30;-11.483731642735;-47.0081867858974
17;TOCANTINS;TO;1711951;Lagoa do Tocantins;03384;1;1711951033841;COMUNIDADE QUILOMBOLA;LAGOA AZUL;;;;;;-10.2971369443;-47.5685847229
17;TOCANTINS;TO;1717909;Ponte Alta do Tocantins;03385;2;1717909033852;COMUNIDADE QUILOMBOLA;LAGOA AZUL;;;;;01420.002405/2016-70;-10.7535662637;-47.5337030149
17;TOCANTINS;TO;1717909;Ponte Alta do Tocantins;03385;1;1717909033851;COMUNIDADE QUILOMBOLA;LAGOA AZUL;00003;COMUNIDADE QUILOMBOLA LAGOA AZUL;;;01420.002405/2016-70;-10.5366401166913;-47.266398155
17;TOCANTINS;TO;1702406;Arraias;03408;1;1702406034081;COMUNIDADE QUILOMBOLA;LAGOA DA PEDRA;00004;LAGOA DA PEDRA;;;01420.000389/2004-47;-12.826929569;-46.8160869718
17;TOCANTINS;TO;1707009;Dianópolis;03585;1;1707009035851;COMUNIDADE QUILOMBOLA;LAJEADO;;;277;LAJEADO;01420.002681/2008-28;-11.7457139444;-47.1144895833
17;TOCANTINS;TO;1714203;Natividade;03694;1;1714203036941;COMUNIDADE QUILOMBOLA;MACABEIRA;;;;;;-11.6975215833;-47.7216868481
17;TOCANTINS;TO;1709807;Ipueiras;03765;1;1709807037651;COMUNIDADE QUILOMBOLA;MALHADINHA;;;;;;-11.2427363749;-48.4426163057
17;TOCANTINS;TO;1703701;Brejinho de Nazaré;03767;1;1703701037671;COMUNIDADE QUILOMBOLA;MALHADINHA;00002;COMUNIDADE QUILOMBOLA MALHADINHA;;;01420.002370/2005-16;-10.8450715559999;-48.4656458059999
17;TOCANTINS;TO;1703701;Brejinho de Nazaré;03767;2;1703701037672;COMUNIDADE QUILOMBOLA;MALHADINHA;;;;;01420.002370/2005-16;-11.0196675413;-48.5694708975
17;TOCANTINS;TO;1718204;Porto Nacional;03826;1;1718204038261;COMUNIDADE QUILOMBOLA;MANOEL JOÃO;;;;;01420.003616/2008-10;-10.7943989027;-48.6193222658
17;TOCANTINS;TO;1712702;Mateiros;03859;1;1712702038591;COMUNIDADE QUILOMBOLA;MARGENS DO RIO NOVO, RIO PRETO E RIACHÃO;;;;;01420.004622/2014-32;-10.545792986;-46.4153238478
17;TOCANTINS;TO;1713601;Monte do Carmo;03958;1;1713601039581;COMUNIDADE QUILOMBOLA;MATA GRANDE;;;;;01420.003618/2008-17;-10.7744066526;-48.1139315122
17;TOCANTINS;TO;1712702;Mateiros;03966;1;1712702039661;COMUNIDADE QUILOMBOLA;MATA VIRGEM;;;;;;-10.3760133055;-46.4941358193
17;TOCANTINS;TO;1705607;Conceição do Tocantins;04000;1;1705607040001;COMUNIDADE QUILOMBOLA;MATÕES;;;;;01420.016740/2014-93;-12.3849462777;-47.4125292778
