CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
35;SÃO PAULO;SP;3523206;Itararé;02597;1;3523206025971;COMUNIDADE QUILOMBOLA;FAZENDA SILVÉRIO;00004;COMUNIDADE QUILOMBOLA FAZENDA SILVÉRIO;;;01420.004252/2017-86;-23.9371012495;-49.2857325668
35;SÃO PAULO;SP;3514809;Eldorado;02753;1;3514809027531;COMUNIDADE QUILOMBOLA;GALVÃO;00021;COMUNIDADE QUILOMBOLA GALVÃO;114;GALVÃO;01420.000033/2002-41;-24.5417839024;-48.4313880037
35;SÃO PAULO;SP;3550308;São Paulo;02868;1;3550308028681;COMUNIDADE QUILOMBOLA;GUAIANÁS;;;;;01420.101631/2018-02;-23.5508945;-46.4155792
35;SÃO PAULO;SP;3505401;Barra do Turvo;03012;1;3505401030121;COMUNIDADE QUILOMBOLA;ILHAS;00019;COMUNIDADE QUILOMBOLA ILHAS;;;01420.003863/2014-64;-24.7741569303;-48.5159428423
35;SÃO PAULO;SP;3521200;Iporanga;03115;1;3521200031151;COMUNIDADE QUILOMBOLA;IVAPORUNDUVA;;;408;QUILOMBOS DO MÉDIO RIBEIRA;;-24.5778813888;-48.4058112776
35;SÃO PAULO;SP;3514809;Eldorado;03116;1;3514809031161;COMUNIDADE QUILOMBOLA;IVAPORUNDUVA;00019;COMUNIDADE QUILOMBOLA IVAPORUNDUVA;115;IVAPORUNDUVA;01420.000404/1995-13;-24.5623042773;-48.3921143079
35;SÃO PAULO;SP;3522406;Itapeva;03173;1;3522406031731;COMUNIDADE QUILOMBOLA;JAÓ;00015;COMUNIDADE QUILOMBOLA JAÓ;401;JAÓ;01420.002561/2006-69;-23.9056396020393;-48.841415905445
35;SÃO PAULO;SP;3521200;Iporanga;03245;1;3521200032451;COMUNIDADE QUILOMBOLA;JOÃO SURÁ;;;;;;-24.5488604721;-48.684765
35;SÃO PAULO;SP;3521200;Iporanga;03309;1;3521200033091;COMUNIDADE QUILOMBOLA;JURUMIRIM;00008;COMUNIDADE QUILOMBOLA JURUMIRIM;408;QUILOMBOS DO MÉDIO RIBEIRA;01420.002257/2008-83;-24.5496507654999;-48.5106600168846
35;SÃO PAULO;SP;3509908;Cananéia;03790;1;3509908037901;COMUNIDADE QUILOMBOLA;MANDIRA;00007;COMUNIDADE QUILOMBOLA DO MANDIRA;157;MANDIRA;01420.000440/2002-59;-24.9955807777;-48.0338739054
35;SÃO PAULO;SP;3509908;Cananéia;03791;1;3509908037911;COMUNIDADE QUILOMBOLA;MANDIRA - PORTO CUBATÃO;;;;;01420.000440/2002-59;-24.9736044995;-47.9496087242
35;SÃO PAULO;SP;3521200;Iporanga;03881;1;3521200038811;COMUNIDADE QUILOMBOLA;MARIA ROSA;00010;COMUNIDADE QUILOMBOLA MARIA ROSA;110;MARIA ROSA;01420.000126/2007-81;-24.4516365988;-48.5091281106
35;SÃO PAULO;SP;3520301;Iguape;04226;1;3520301042261;COMUNIDADE QUILOMBOLA;MORRO SECO;00009;COMUNIDADE QUILOMBOLA MORRO SECO;158;SÃO MIGUEL DO MORRO SECO;01420.000473/2000-37;-24.386768319;-47.660080006
35;SÃO PAULO;SP;3521200;Iporanga;04355;1;3521200043551;COMUNIDADE QUILOMBOLA;NHUNGUARÁ;00001;COMUNIDADE QUILOMBOLA NHUNGUARA;312;NHUNGUARÁ;;-24.5900739442;-48.4361297297
35;SÃO PAULO;SP;3514809;Eldorado;04356;1;3514809043561;COMUNIDADE QUILOMBOLA;NHUNGUARÁ;00005;COMUNIDADE QUILOMBOLA NHUNGUARA;312;NHUNGUARÁ;01420.000025/2002-03;-24.5863845137;-48.425347326
35;SÃO PAULO;SP;3514809;Eldorado;04569;1;3514809045691;COMUNIDADE QUILOMBOLA;OSTRAS;00008;COMUNIDADE QUILOMBOLA BAIRRO DAS OSTRAS;316;OSTRA;01420.008121/2015-14;-24.5965788054;-48.393003814
35;SÃO PAULO;SP;3505401;Barra do Turvo;04856;1;3505401048561;COMUNIDADE QUILOMBOLA;PEDRA PRETA;00003;COMUNIDADE QUILOMBOLA PARAÍSO E PEDRA PRETA;304;PEDRA PRETA;01420.001724/2006-96;-24.9502908191;-48.4626224681
35;SÃO PAULO;SP;3514809;Eldorado;04877;1;3514809048771;COMUNIDADE QUILOMBOLA;PEDRO CUBAS;00018;COMUNIDADE QUILOMBOLA PEDRO CUBAS;113;PEDRO CUBAS;01420.000581/2004-33;-24.5181666029999;-48.2904926357246
35;SÃO PAULO;SP;3514809;Eldorado;04878;1;3514809048781;COMUNIDADE QUILOMBOLA;PEDRO CUBAS DE CIMA;;;311;PEDRO CUBAS DE CIMA;01420.000586/2004-66;-24.4923861249;-48.2920852577
35;SÃO PAULO;SP;3542602;Registro;04921;1;3542602049211;COMUNIDADE QUILOMBOLA;PEROPAVA;00002;COMUNIDADE QUILOMBOLA BAIRRO PEROPAVA;322;PEROPAVA;01420.006656/2010-38;-24.4468093054;-47.6596028883
35;SÃO PAULO;SP;3521200;Iporanga;04950;1;3521200049501;COMUNIDADE QUILOMBOLA;PILÕES;00009;COMUNIDADE QUILOMBOLA PILÕES;111;PORTO DOS PILÕES;;-24.4866212219;-48.4819181493
35;SÃO PAULO;SP;3521200;Iporanga;04950;2;3521200049502;COMUNIDADE QUILOMBOLA;PILÕES;;;;;01420.000587/2004-19;-24.5828106245;-48.5937890241
35;SÃO PAULO;SP;3521200;Iporanga;04991;1;3521200049911;COMUNIDADE QUILOMBOLA;PIRIRICA;00004;COMUNIDADE QUILOMBOLA PIRIRICA;320;PIRIRICA;01420.003209/2009-93;-24.5515763471;-48.4605908856
35;SÃO PAULO;SP;3524600;Jacupiranga;05012;1;3524600050121;COMUNIDADE QUILOMBOLA;POÇA;00003;COMUNIDADE QUILOMBOLA POÇA;314;POÇA;;-24.6021881942;-48.1277000897
35;SÃO PAULO;SP;3514809;Eldorado;05013;1;3514809050131;COMUNIDADE QUILOMBOLA;POÇA;00007;COMUNIDADE QUILOMBOLA POÇA;314;POÇA;01420.000583/2004-22;-24.6104141665;-48.1289276923
35;SÃO PAULO;SP;3522158;Itaoca;05142;1;3522158051421;COMUNIDADE QUILOMBOLA;PORTO VELHO;;;;;01420.000272/2003-82;-24.6636005971;-48.7851844844
35;SÃO PAULO;SP;3521200;Iporanga;05143;1;3521200051431;COMUNIDADE QUILOMBOLA;PORTO VELHO;00005;COMUNIDADE QUILOMBOLA PORTO VELHO;321;PORTO VELHO;01420.000272/2003-82;-24.6766338469;-48.7914527681
35;SÃO PAULO;SP;3521200;Iporanga;05196;2;3521200051962;COMUNIDADE QUILOMBOLA;PRAIA GRANDE;;;319;PRAIA GRANDE;01420.000130/2007-49;-24.6878445277;-48.6718690707
35;SÃO PAULO;SP;3521200;Iporanga;05196;1;3521200051961;COMUNIDADE QUILOMBOLA;PRAIA GRANDE;00003;COMUNIDADE QUILOMBOLA PRAIA GRANDE;319;PRAIA GRANDE;01420.000130/2007-49;-24.669684515;-48.6538250355
35;SÃO PAULO;SP;3548609;São Bento do Sapucaí;05333;1;3548609053331;COMUNIDADE QUILOMBOLA;QUILOMBO;00001;COMUNIDADE QUILOMBOLA QUILOMBO;;;;-22.6710429591;-45.7145236806
