CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
27;ALAGOAS;AL;2709103;Taquarana;00973;1;2709103009731;COMUNIDADE QUILOMBOLA;BOCA DA MATA;00031;COMUNIDADE QUILOMBOLA BOCA DA MATA;;;;-9.66475541699998;-36.458069806
27;ALAGOAS;AL;2706505;Passo de Camaragibe;00999;1;2706505009991;COMUNIDADE QUILOMBOLA;BOM DESPACHO;00002;COMUNIDADE QUILOMBOLA BOM DESPACHO;;;01420.002220/2009-36;-9.28108092244784;-35.4336222469189
27;ALAGOAS;AL;2706422;Pariconha;01206;1;2706422012061;COMUNIDADE QUILOMBOLA;BURNIL;00006;COMUNIDADE QUILOMBOLA BURNIL;;;01420.002209/2009-76;-9.27070862529056;-37.9885138634509
27;ALAGOAS;AL;2708402;São José da Tapera;01243;2;2708402012432;COMUNIDADE QUILOMBOLA;CABLOCO;;;;;;-9.56268848886984;-37.3831763434205
27;ALAGOAS;AL;2708402;São José da Tapera;01253;1;2708402012531;COMUNIDADE QUILOMBOLA;CABOCLO;00003;COMUNIDADE QUILOMBOLA CABOCLO;;;01420.002201/2009-18;-9.53505058316;-37.5208451799
27;ALAGOAS;AL;2708402;São José da Tapera;01301;2;2708402013012;COMUNIDADE QUILOMBOLA;CACIMBA DO BARRO;;;;;01420.002200/2009-65;-9.58091908441159;-37.5286501215092
27;ALAGOAS;AL;2708402;São José da Tapera;01301;3;2708402013013;COMUNIDADE QUILOMBOLA;CACIMBA DO BARRO;;;;;01420.002200/2009-65;-9.56207655279571;-37.3839106667094
27;ALAGOAS;AL;2708402;São José da Tapera;01301;1;2708402013011;COMUNIDADE QUILOMBOLA;CACIMBA DO BARRO;00012;COMUNIDADE QUILOMBOLA CACIMBA DE  BARRO;;;01420.002200/2009-65;-9.56925150326484;-37.5163132352817
27;ALAGOAS;AL;2703403;Jacaré dos Homens;01347;1;2703403013471;COMUNIDADE QUILOMBOLA;CAITITU;00001;CAITITU;;;01420.101930/2022-15;-9.69871018041;-37.2506428741
27;ALAGOAS;AL;2700706;Batalha;01354;3;2700706013543;COMUNIDADE QUILOMBOLA;CAJA DOS NEGROS;00021;COMUNIDADE QUILOMBOLA CAJÁ DOS NEGROS 2;;;01420.001245/2004-16;-9.73769257563489;-37.0667900585818
27;ALAGOAS;AL;2700706;Batalha;01354;1;2700706013541;COMUNIDADE QUILOMBOLA;CAJA DOS NEGROS;00012;COMUNIDADE QUILOMBOLA CAJÁ DOS NEGROS;357;CAJÁ DOS NEGROS;01420.001245/2004-16;-9.75125748049654;-37.0923397965016
27;ALAGOAS;AL;2700706;Batalha;01354;2;2700706013542;COMUNIDADE QUILOMBOLA;CAJA DOS NEGROS;;;;;01420.001245/2004-16;-9.76284492587913;-37.0957880242061
27;ALAGOAS;AL;2700706;Batalha;01355;4;2700706013554;COMUNIDADE QUILOMBOLA;CAJÁ DOS NEGROS;00012;COMUNIDADE QUILOMBOLA CAJÁ DOS NEGROS;;;01420.001245/2004-16;-9.75724409599089;-37.095952292
27;ALAGOAS;AL;2709202;Traipu;01700;1;2709202017001;COMUNIDADE QUILOMBOLA;CARRASCO;00036;COMUNIDADE QUILOMBOLA TABULEIRO;;;;-9.95595456937;-36.8699939317
27;ALAGOAS;AL;2702355;Craíbas;01701;1;2702355017011;COMUNIDADE QUILOMBOLA;CARRASCO;00049;COMUNIDADE QUILOMBOLA CARRASCO 2;;;;-9.64958112494;-36.6918057648
27;ALAGOAS;AL;2709202;Traipu;01700;2;2709202017002;COMUNIDADE QUILOMBOLA;CARRASCO;;;;;;-9.95025646168176;-36.8628008056018
27;ALAGOAS;AL;2700300;Arapiraca;01702;3;2700300017023;COMUNIDADE QUILOMBOLA;CARRASCO;;;;;01420.000322/1999-10;-9.67636358720957;-36.6724890930935
27;ALAGOAS;AL;2700300;Arapiraca;01702;1;2700300017021;COMUNIDADE QUILOMBOLA;CARRASCO;00032;COMUNIDADE QUILOMBOLA CARRASCO;;;01420.000322/1999-10;-9.68046265233;-36.6770427818
27;ALAGOAS;AL;2700300;Arapiraca;01702;2;2700300017022;COMUNIDADE QUILOMBOLA;CARRASCO;00032;COMUNIDADE QUILOMBOLA CARRASCO;;;01420.000322/1999-10;-9.6686722504745;-36.6803592981247
27;ALAGOAS;AL;2700300;Arapiraca;01702;4;2700300017024;COMUNIDADE QUILOMBOLA;CARRASCO;;;;;01420.000322/1999-10;-9.67946397100975;-36.6894815812291
27;ALAGOAS;AL;2706208;Palestina;01910;1;2706208019101;COMUNIDADE QUILOMBOLA;CHIFRE DE BODE;00004;COMUNIDADE QUILOMBOLA CHIFRE DE BODE;;;;-9.70369148951826;-37.3172423641544
27;ALAGOAS;AL;2706406;Pão de Açúcar;01911;1;2706406019111;COMUNIDADE QUILOMBOLA;CHIFRE DO BODE;00009;COMUNIDADE QUILOMBOLA CHIFRE DE BODE;;;01420.001613/2006-80;-9.70935936690385;-37.3169087660596
27;ALAGOAS;AL;2706406;Pão de Açúcar;01911;2;2706406019112;COMUNIDADE QUILOMBOLA;CHIFRE DO BODE;00009;COMUNIDADE QUILOMBOLA CHIFRE DE BODE;;;01420.001613/2006-80;-9.70509780612822;-37.3182561845
27;ALAGOAS;AL;2702405;Delmiro Gouveia;02156;1;2702405021561;COMUNIDADE QUILOMBOLA;CRUZ;00003;COMUNIDADE QUILOMBOLA CRUZ;;;01420.001297/2004-84;-9.4262524025;-38.089520045
27;ALAGOAS;AL;2708105;Santana do Mundaú;02645;1;2708105026451;COMUNIDADE QUILOMBOLA;FILUS;00003;COMUNIDADE QUILOMBOLA FILUS;;;01420.001612/2006-35;-9.07356128634537;-36.1467507152239
27;ALAGOAS;AL;2708105;Santana do Mundaú;02646;1;2708105026461;COMUNIDADE QUILOMBOLA;FILUS 2;00006;COMUNIDADE QUILOMBOLA FILUS 2;;;;-9.06952950718849;-36.1471242998061
27;ALAGOAS;AL;2705705;Olho d'Água das Flores;02770;2;2705705027702;COMUNIDADE QUILOMBOLA;GAMELEIRO;;;;;01420.000529/2008-19;-9.52656896209436;-37.2523673583745
27;ALAGOAS;AL;2705705;Olho d'Água das Flores;02770;1;2705705027701;COMUNIDADE QUILOMBOLA;GAMELEIRO;00002;COMUNIDADE QUILOMBOLA GAMELEIRO;;;01420.000529/2008-19;-9.52737467792533;-37.262568842677
27;ALAGOAS;AL;2705705;Olho d'Água das Flores;02886;1;2705705028861;COMUNIDADE QUILOMBOLA;GUARANI;00003;COMUNIDADE QUILOMBOLA GUARANI;;;01420.002218/2009-67;-9.53546498277202;-37.2469491743848
27;ALAGOAS;AL;2705705;Olho d'Água das Flores;02886;2;2705705028862;COMUNIDADE QUILOMBOLA;GUARANI;;;;;01420.002218/2009-67;-9.52903710426002;-37.2496646407138
27;ALAGOAS;AL;2709400;Viçosa;02911;1;2709400029111;COMUNIDADE QUILOMBOLA;GURGUMBA;00009;COMUNIDADE QUILOMBOLA GURGUMBA;;;01420.002219/2009-10;-9.37808987494;-36.2086567923
27;ALAGOAS;AL;2707206;Poço das Trincheiras;03143;2;2707206031432;COMUNIDADE QUILOMBOLA;JACU;00023;COMUNIDADE QUILOMBOLA JACU 2;;;01420.001244/2004-63;-9.33532364052734;-37.4253208907925
27;ALAGOAS;AL;2707206;Poço das Trincheiras;03143;4;2707206031434;COMUNIDADE QUILOMBOLA;JACU;00024;COMUNIDADE QUILOMBOLA JACU 4;;;01420.001244/2004-63;-9.33691467432008;-37.4583858366645
27;ALAGOAS;AL;2707206;Poço das Trincheiras;03143;3;2707206031433;COMUNIDADE QUILOMBOLA;JACU;00025;COMUNIDADE QUILOMBOLA JACU 5;;;01420.001244/2004-63;-9.34303403506136;-37.4545306393975
27;ALAGOAS;AL;2707206;Poço das Trincheiras;03143;1;2707206031431;COMUNIDADE QUILOMBOLA;JACU;00007;COMUNIDADE QUILOMBOLA JACU;;;01420.001244/2004-63;-9.33994777499993;-37.4349016932663
27;ALAGOAS;AL;2701001;Boca da Mata;03178;1;2701001031781;COMUNIDADE QUILOMBOLA;JAQUEIRA;00005;COMUNIDADE QUILOMBOLA JAQUEIRA;;;;-9.70812530546;-36.2472529179
27;ALAGOAS;AL;2700201;Anadia;03180;1;2700201031801;COMUNIDADE QUILOMBOLA;JAQUEIRA;00007;COMUNIDADE QUILOMBOLA JAQUEIRA;;;01420.002206/2009-32;-9.7073733887;-36.2507065013
27;ALAGOAS;AL;2708006;Santana do Ipanema;03255;3;2708006032553;COMUNIDADE QUILOMBOLA;JORGE;;;;;01420.001243/2004-19;-9.32922607804872;-37.2469745995522
27;ALAGOAS;AL;2707206;Poço das Trincheiras;03256;1;2707206032561;COMUNIDADE QUILOMBOLA;JORGE;00003;COMUNIDADE QUILOMBOLA JORGE;;;01420.001243/2004-19;-9.3320701803999;-37.2665081811542
27;ALAGOAS;AL;2708006;Santana do Ipanema;03255;1;2708006032551;COMUNIDADE QUILOMBOLA;JORGE;00012;COMUNIDADE QUILOMBOLA JORGE;;;01420.001243/2004-19;-9.33437377769;-37.2637506946
27;ALAGOAS;AL;2708006;Santana do Ipanema;03255;2;2708006032552;COMUNIDADE QUILOMBOLA;JORGE;00012;COMUNIDADE QUILOMBOLA JORGE;;;01420.001243/2004-19;-9.34364850241615;-37.2693994163392
27;ALAGOAS;AL;2708105;Santana do Mundaú;03312;1;2708105033121;COMUNIDADE QUILOMBOLA;JUSSARINHA;00002;COMUNIDADE QUILOMBOLA JUSSARINHA;;;01420.001103/2007-93;-9.19538797204;-36.2143510138
27;ALAGOAS;AL;2709202;Traipu;03355;1;2709202033551;COMUNIDADE QUILOMBOLA;LAGERO;00046;COMUNIDADE QUILOMBOLA LAGERO;;;;-9.97673221274593;-36.8626511091333
27;ALAGOAS;AL;2700102;Água Branca;03423;1;2700102034231;COMUNIDADE QUILOMBOLA;LAGOA DAS PEDRAS;00018;COMUNIDADE QUILOMBOLA LAGOA DAS PEDRAS;;;01420.002204/2009-43;-9.32048237325868;-37.8713959741873
27;ALAGOAS;AL;2701803;Carneiros;03437;2;2701803034372;COMUNIDADE QUILOMBOLA;LAGOA DO ALGODÃO;00001;COMUNIDADE QUILOMBOLA LAGOA DO ALGODÃO;;;;-9.46380498165629;-37.4282067343383
27;ALAGOAS;AL;2701803;Carneiros;03437;1;2701803034371;COMUNIDADE QUILOMBOLA;LAGOA DO ALGODÃO;00004;COMUNIDADE QUILOMBOLA LAGOA DO ALGODÃO 4;;;01420.007108/2010-25;-9.46716487008065;-37.4361863979839
27;ALAGOAS;AL;2701803;Carneiros;03437;3;2701803034373;COMUNIDADE QUILOMBOLA;LAGOA DO ALGODÃO;;;;;01420.007108/2010-25;-9.49808142983645;-37.3832036682197
27;ALAGOAS;AL;2701803;Carneiros;03438;1;2701803034381;COMUNIDADE QUILOMBOLA;LAGOA DO ALGODÃO 2;00005;COMUNIDADE QUILOMBOLA LAGOA DO ALGODÃO 2;;;;-9.4667286077342;-37.4206363716541
27;ALAGOAS;AL;2701803;Carneiros;03439;1;2701803034391;COMUNIDADE QUILOMBOLA;LAGOA DO ALGODÃO 3;00006;COMUNIDADE QUILOMBOLA LAGOA DO ALGODÃO 3;;;;-9.4717166051978;-37.4187599993492
27;ALAGOAS;AL;2709103;Taquarana;03462;1;2709103034621;COMUNIDADE QUILOMBOLA;LAGOA DO COXO;00010;COMUNIDADE QUILOMBOLA LAGOA DO COXO;;;01420.007112/2010-93;-9.62797367012822;-36.4830840347138
27;ALAGOAS;AL;2709103;Taquarana;03462;2;2709103034622;COMUNIDADE QUILOMBOLA;LAGOA DO COXO;00010;COMUNIDADE QUILOMBOLA LAGOA DO COXO;;;01420.007112/2010-93;-9.63353354099996;-36.4842151980603
27;ALAGOAS;AL;2709202;Traipu;03495;1;2709202034951;COMUNIDADE QUILOMBOLA;LAGOA DO TABULEIRO;00049;COMUNIDADE QUILOMBOLA LAGOA DO TABULEIRO;;;;-9.94171469435;-36.8775914465
27;ALAGOAS;AL;2709202;Traipu;03495;2;2709202034952;COMUNIDADE QUILOMBOLA;LAGOA DO TABULEIRO;;;;;;-9.94732391944113;-36.8885835595295
27;ALAGOAS;AL;2709202;Traipu;03560;1;2709202035601;COMUNIDADE QUILOMBOLA;LAGOINHA;;;;;;-9.9533442915;-36.8249993602
27;ALAGOAS;AL;2703601;Japaratinga;03732;1;2703601037321;COMUNIDADE QUILOMBOLA;MACUCA;00008;COMUNIDADE QUILOMBOLA MACUCA;;;01420.002202/2009-54;-9.08716537488;-35.3294469064
27;ALAGOAS;AL;2706422;Pariconha;03760;1;2706422037601;COMUNIDADE QUILOMBOLA;MALHADA VERMELHA;00012;COMUNIDADE QUILOMBOLA MALHADA VERMELHA;;;01420.002208/2009-21;-9.21441019438;-37.9737560269
27;ALAGOAS;AL;2709103;Taquarana;03776;1;2709103037761;COMUNIDADE QUILOMBOLA;MAMELUCO;00007;COMUNIDADE QUILOMBOLA MAMELUCO;;;01420.002701/2006-07;-9.58678049999995;-36.5610599677959
27;ALAGOAS;AL;2709103;Taquarana;03776;2;2709103037762;COMUNIDADE QUILOMBOLA;MAMELUCO;00007;COMUNIDADE QUILOMBOLA MAMELUCO;;;01420.002701/2006-07;-9.59042660461552;-36.5532471301099
27;ALAGOAS;AL;2709103;Taquarana;03776;3;2709103037763;COMUNIDADE QUILOMBOLA;MAMELUCO;00007;COMUNIDADE QUILOMBOLA MAMELUCO;;;01420.002701/2006-07;-9.59352639423428;-36.5580239202118
27;ALAGOAS;AL;2708105;Santana do Mundaú;03883;1;2708105038831;COMUNIDADE QUILOMBOLA;MARIANA;00011;COMUNIDADE QUILOMBOLA MARIANA 3;;;01420.002216/2009-78;-9.14555461861221;-36.132574374832
27;ALAGOAS;AL;2708105;Santana do Mundaú;03883;2;2708105038832;COMUNIDADE QUILOMBOLA;MARIANA;00005;COMUNIDADE QUILOMBOLA MARIANA 2;;;01420.002216/2009-78;-9.13710134196357;-36.1351803946081
27;ALAGOAS;AL;2708105;Santana do Mundaú;03883;3;2708105038833;COMUNIDADE QUILOMBOLA;MARIANA;00013;COMUNIDADE QUILOMBOLA MARIANA 4;;;01420.002216/2009-78;-9.11836243101135;-36.1524625812252
27;ALAGOAS;AL;2708105;Santana do Mundaú;03883;4;2708105038834;COMUNIDADE QUILOMBOLA;MARIANA;00001;COMUNIDADE QUILOMBOLA MARIANA;;;01420.002216/2009-78;-9.1411694166;-36.1341069305
27;ALAGOAS;AL;2702900;Girau do Ponciano;03965;1;2702900039651;COMUNIDADE QUILOMBOLA;MATA VERMELHA;;;;;;-9.93351940261;-36.8119493178
