UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PB,LAGOA,2.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
PB,LAGOA DE DENTRO,3.0,24.0,7.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0
PB,LAGOA SECA,0.0,44.0,28.0,11.0,18.0,32.0,60.0,16.0,0.0,24.0,19.0
PB,LASTRO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB,LIVRAMENTO,1.0,24.0,50.0,48.0,13.0,5.0,5.0,20.0,2.0,4.0,10.0
PB,LOGRADOURO,13.0,17.0,1.0,14.0,25.0,25.0,21.0,17.0,0.0,0.0,0.0
PB,LUCENA,2.0,2.0,10.0,4.0,5.0,6.0,4.0,0.0,6.0,7.0,1.0
PB,MALTA,0.0,4.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
PB,MAMANGUAPE,284.0,168.0,48.0,160.0,114.0,83.0,25.0,40.0,6.0,48.0,41.0
PB,MANAÍRA,9.0,6.0,9.0,22.0,15.0,29.0,2.0,0.0,0.0,0.0,8.0
PB,MARCAÇÃO,0.0,3.0,8.0,10.0,2.0,0.0,4.0,3.0,1.0,2.0,3.0
PB,MARI,25.0,20.0,48.0,13.0,8.0,15.0,11.0,17.0,2.0,13.0,16.0
PB,MARIZÓPOLIS,9.0,10.0,14.0,13.0,22.0,31.0,7.0,2.0,0.0,33.0,1.0
PB,MASSARANDUBA,0.0,9.0,35.0,13.0,21.0,8.0,5.0,50.0,7.0,1.0,1.0
PB,MATARACA,7.0,37.0,25.0,20.0,49.0,101.0,40.0,0.0,1.0,6.0,13.0
PB,MATINHAS,4.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
PB,MATO GROSSO,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
PB,MATURÉIA,5.0,19.0,18.0,30.0,6.0,1.0,3.0,0.0,1.0,14.0,3.0
PB,MOGEIRO,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
PB,MONTADAS,0.0,2.0,9.0,30.0,25.0,7.0,8.0,2.0,2.0,0.0,0.0
PB,MONTE HOREBE,0.0,1.0,1.0,18.0,5.0,6.0,7.0,0.0,0.0,7.0,5.0
PB,MONTEIRO,2.0,21.0,15.0,11.0,15.0,24.0,0.0,0.0,0.0,9.0,7.0
PB,MULUNGU,38.0,194.0,294.0,130.0,202.0,153.0,11.0,0.0,0.0,3.0,2.0
PB,MÃE D'ÁGUA,0.0,1.0,5.0,24.0,23.0,1.0,0.0,0.0,0.0,1.0,8.0
PB,NATUBA,0.0,0.0,26.0,7.0,11.0,27.0,2.0,3.0,5.0,32.0,58.0
PB,NAZAREZINHO,0.0,0.0,0.0,2.0,12.0,6.0,38.0,12.0,2.0,3.0,5.0
PB,NOVA FLORESTA,428.0,734.0,421.0,80.0,177.0,526.0,26.0,85.0,39.0,92.0,60.0
PB,NOVA OLINDA,11.0,33.0,18.0,3.0,14.0,4.0,2.0,0.0,0.0,15.0,4.0
PB,NOVA PALMEIRA,23.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
PB,OLHO D'ÁGUA,0.0,3.0,10.0,26.0,28.0,12.0,2.0,14.0,26.0,16.0,1.0
PB,OLIVEDOS,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0
PB,OURO VELHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,28.0
PB,PARARI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PB,PASSAGEM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
PB,PATOS,79.0,193.0,167.0,317.0,193.0,177.0,94.0,15.0,11.0,29.0,85.0
PB,PAULISTA,0.0,0.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
PB,PEDRA BRANCA,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
PB,PEDRA LAVRADA,1.0,3.0,13.0,2.0,5.0,17.0,6.0,0.0,0.0,0.0,1.0
PB,PEDRAS DE FOGO,3.0,23.0,27.0,23.0,17.0,33.0,31.0,69.0,50.0,51.0,21.0
PB,PEDRO RÉGIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,2.0,2.0
PB,PIANCÓ,0.0,0.0,4.0,18.0,12.0,31.0,14.0,3.0,3.0,14.0,5.0
PB,PICUÍ,16.0,15.0,9.0,22.0,8.0,15.0,6.0,1.0,3.0,11.0,7.0
PB,PILAR,12.0,30.0,7.0,47.0,46.0,125.0,2.0,2.0,0.0,5.0,10.0
PB,PILÕES,19.0,58.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
PB,PILÕEZINHOS,1.0,3.0,2.0,7.0,1.0,5.0,1.0,3.0,0.0,1.0,2.0
PB,PIRPIRITUBA,0.0,4.0,5.0,9.0,2.0,6.0,1.0,3.0,5.0,0.0,8.0
PB,PITIMBU,3.0,18.0,19.0,13.0,14.0,152.0,39.0,12.0,9.0,17.0,3.0
PB,POCINHOS,0.0,15.0,16.0,20.0,23.0,17.0,5.0,13.0,1.0,33.0,28.0
PB,POMBAL,162.0,59.0,88.0,77.0,97.0,116.0,83.0,123.0,41.0,56.0,33.0
PB,POÇO DANTAS,17.0,1.0,0.0,0.0,15.0,172.0,0.0,0.0,0.0,0.0,0.0
PB,POÇO DE JOSÉ DE MOURA,5.0,6.0,13.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
PB,PRATA,2.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PB,PRINCESA ISABEL,32.0,54.0,96.0,100.0,92.0,63.0,8.0,0.0,15.0,21.0,20.0
PB,PUXINANÃ,5.0,22.0,119.0,243.0,72.0,21.0,25.0,58.0,9.0,10.0,12.0
PB,QUEIMADAS,17.0,25.0,39.0,55.0,112.0,222.0,70.0,33.0,7.0,72.0,74.0
PB,QUIXABÁ,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
PB,REMÍGIO,0.0,7.0,4.0,8.0,12.0,11.0,0.0,4.0,12.0,14.0,15.0
PB,RIACHO DE SANTO ANTÔNIO,16.0,9.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
PB,RIACHO DOS CAVALOS,0.0,15.0,78.0,104.0,130.0,263.0,72.0,6.0,14.0,26.0,20.0
PB,RIACHÃO,56.0,1.0,6.0,3.0,10.0,13.0,5.0,1.0,3.0,1.0,11.0
PB,RIACHÃO DO BACAMARTE,1.0,5.0,2.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
PB,RIACHÃO DO POÇO,0.0,170.0,186.0,445.0,620.0,174.0,5.0,1.0,3.0,5.0,0.0
PB,RIO TINTO,22.0,23.0,6.0,15.0,30.0,117.0,63.0,32.0,13.0,20.0,32.0
PB,SALGADINHO,1.0,0.0,0.0,7.0,2.0,2.0,39.0,44.0,21.0,11.0,7.0
PB,SALGADO DE SÃO FÉLIX,4.0,8.0,9.0,14.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0
PB,SANTA CECÍLIA,0.0,8.0,11.0,22.0,62.0,25.0,9.0,22.0,28.0,7.0,3.0
PB,SANTA CRUZ,12.0,6.0,8.0,3.0,1.0,2.0,4.0,8.0,13.0,13.0,12.0
PB,SANTA HELENA,0.0,15.0,5.0,27.0,50.0,71.0,54.0,0.0,0.0,1.0,0.0
PB,SANTA INÊS,0.0,0.0,1.0,0.0,1.0,14.0,19.0,14.0,3.0,0.0,0.0
PB,SANTA LUZIA,49.0,36.0,22.0,47.0,80.0,58.0,20.0,0.0,0.0,9.0,7.0
PB,SANTA RITA,0.0,6.0,12.0,27.0,134.0,93.0,59.0,38.0,7.0,56.0,49.0
PB,SANTA TERESINHA,2.0,14.0,1.0,9.0,13.0,1.0,0.0,0.0,0.0,4.0,2.0
PB,SANTANA DE MANGUEIRA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
PB,SANTANA DOS GARROTES,0.0,5.0,4.0,4.0,3.0,62.0,24.0,0.0,0.0,2.0,3.0
PB,SANTO ANDRÉ,7.0,3.0,1.0,13.0,10.0,3.0,1.0,1.0,0.0,1.0,0.0
PB,SAPÉ,0.0,25.0,10.0,50.0,72.0,11.0,11.0,32.0,14.0,16.0,31.0
PB,SERRA BRANCA,7.0,1.0,4.0,21.0,55.0,51.0,21.0,1.0,0.0,3.0,9.0
PB,SERRA DA RAIZ,2.0,5.0,6.0,7.0,7.0,2.0,5.0,8.0,16.0,40.0,50.0
PB,SERRA GRANDE,0.0,4.0,12.0,4.0,36.0,25.0,11.0,11.0,0.0,1.0,2.0
PB,SERRA REDONDA,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,0.0,2.0
PB,SERRARIA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
PB,SERTÃOZINHO,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
PB,SOBRADO,15.0,118.0,147.0,22.0,22.0,51.0,33.0,1.0,1.0,0.0,6.0
PB,SOLEDADE,0.0,1.0,23.0,28.0,15.0,22.0,1.0,7.0,24.0,36.0,11.0
PB,SOLÂNEA,98.0,35.0,20.0,67.0,79.0,42.0,11.0,28.0,2.0,13.0,14.0
PB,SOSSÊGO,4.0,64.0,37.0,2.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0
PB,SOUSA,1.0,940.0,310.0,307.0,273.0,169.0,88.0,112.0,40.0,44.0,43.0
